TIME,SYMBOL,EX,PRICE,SIZE,COND,BID,BIDSIZ,OFR,OFRSIZ,SIGN
2017-09-19 10:42:04,BAC,Y,24.79,100, ,24.79,267,24.8,1380,-1
2017-09-19 10:42:06,BAC,Y,24.795,40, ,24.79,357,24.8,1554,1
2017-09-19 10:42:07,BAC,Y,24.79,100, ,24.79,315,24.8,768,-1
2017-09-19 10:42:12,BAC,B,24.795,100, ,24.79,135,24.8,259,1
2017-09-19 10:42:13,BAC,Y,24.79,100, ,24.79,133,24.8,264,-1
2017-09-19 10:42:13,BAC,Y,24.8,100, ,24.79,574,24.8,1028,1
2017-09-19 10:42:13,BAC,K,24.795,1700, ,24.79,162,24.8,255,-1
2017-09-19 10:42:21,BAC,Y,24.79,1000, ,24.79,1016,24.8,1200,-1
2017-09-19 10:42:21,BAC,N,24.79,1300, ,24.79,1470,24.8,2060,-1
2017-09-19 10:42:21,BAC,Z,24.795,100, ,24.79,133,24.8,210,1
2017-09-19 10:42:21,BAC,Z,24.795,100, ,24.79,133,24.8,216,1
2017-09-19 10:42:21,BAC,B,24.79,900, ,24.79,472,24.8,864,-1
2017-09-19 10:42:21,BAC,Z,24.79,300, ,24.79,109,24.8,225,-1
2017-09-19 10:42:23,BAC,J,24.8,4020, ,24.79,1031,24.8,1364,1
2017-09-19 10:42:23,BAC,V,24.795,100, ,24.79,1291,24.8,1166,-1
2017-09-19 10:42:25,BAC,Y,24.8,810, ,24.79,990,24.8,822,1
2017-09-19 10:42:28,BAC,J,24.8,1890, ,24.79,4484,24.8,1595,1
2017-09-19 10:42:28,BAC,V,24.8,200, ,24.79,4484,24.8,1595,1
2017-09-19 10:42:28,BAC,T,24.8,271, ,24.79,1817,24.8,257,1
2017-09-19 10:42:28,BAC,T,24.8,12710, ,24.79,3779,24.8,553,1
2017-09-19 10:42:28,BAC,T,24.805,100, ,24.8,7968,24.81,3528,1
2017-09-19 10:42:30,BAC,B,24.8,600, ,24.8,957,24.81,1844,-1
2017-09-19 10:42:31,BAC,J,24.8,300, ,24.8,270,24.81,2022,-1
2017-09-19 10:42:33,BAC,J,24.8,100, ,24.8,96,24.81,460,-1
2017-09-19 10:42:34,BAC,Y,24.8,100, ,24.8,374,24.81,1840,-1
2017-09-19 10:42:36,BAC,N,24.8,400, ,24.8,178,24.81,708,-1
2017-09-19 10:42:39,BAC,J,24.8,100, ,24.8,103,24.81,956,-1
2017-09-19 10:42:39,BAC,Y,24.8,100, ,24.8,150,24.81,956,-1
2017-09-19 10:42:41,BAC,N,24.8,400, ,24.8,18,24.81,238,-1
2017-09-19 10:42:42,BAC,N,24.8,100, ,24.8,17,24.81,238,-1
2017-09-19 10:42:42,BAC,Y,24.8,100, ,24.8,313,24.81,1428,-1
2017-09-19 10:42:42,BAC,Y,24.805,15, ,24.8,21,24.81,238,1
2017-09-19 10:42:44,BAC,Y,24.805,200, ,24.8,53,24.81,238,1
2017-09-19 10:42:46,BAC,J,24.8,200, ,24.8,386,24.81,1904,-1
2017-09-19 10:42:47,BAC,Y,24.805,40, ,24.8,53,24.81,238,1
2017-09-19 10:42:47,BAC,X,24.8,100, ,24.8,293,24.81,702,-1
2017-09-19 10:42:49,BAC,N,24.805,100, ,24.8,268,24.81,395,1
2017-09-19 10:42:51,BAC,B,24.8,400, ,24.8,906,24.81,1649,-1
2017-09-19 10:42:51,BAC,Y,24.8,300, ,24.8,458,24.81,1130,-1
2017-09-19 10:42:57,BAC,Y,24.8,100, ,24.8,376,24.81,1329,-1
2017-09-19 10:42:59,BAC,V,24.8,100, ,24.8,82,24.81,229,-1
2017-09-19 10:43:01,BAC,N,24.8,200, ,24.8,59,24.81,229,-1
2017-09-19 10:43:01,BAC,B,24.8,100, ,24.8,198,24.81,916,-1
2017-09-19 10:43:01,BAC,Y,24.8,100, ,24.8,421,24.81,1832,-1
2017-09-19 10:43:05,BAC,Z,24.8,12962, ,24.79,1382,24.81,2411,1
2017-09-19 10:43:05,BAC,Y,24.8,200, ,24.79,6018,24.8,7065,1
2017-09-19 10:43:06,BAC,N,24.795,400, ,24.79,566,24.8,408,-1
2017-09-19 10:43:06,BAC,Y,24.8,494, ,24.79,388,24.8,220,1
2017-09-19 10:43:08,BAC,N,24.795,200, ,24.79,388,24.8,276,-1
2017-09-19 10:43:10,BAC,B,24.8,1406, ,24.79,2452,24.8,909,1
2017-09-19 10:43:11,BAC,N,24.795,400, ,24.79,452,24.8,134,-1
2017-09-19 10:43:11,BAC,B,24.8,900, ,24.79,1546,24.8,304,1
2017-09-19 10:43:12,BAC,T,24.8,3400, ,24.79,8802,24.8,2539,1
2017-09-19 10:43:12,BAC,N,24.805,1900, ,24.8,187,24.81,164,1
2017-09-19 10:43:12,BAC,T,24.81,11300, ,24.8,12240,24.81,4753,1
2017-09-19 10:43:13,BAC,N,24.81,700, ,24.8,2036,24.81,484,1
2017-09-19 10:43:15,BAC,P,24.81,100, ,24.8,644,24.81,345,1
2017-09-19 10:43:18,BAC,N,24.805,111, ,24.8,1008,24.81,726,-1
2017-09-19 10:43:18,BAC,Y,24.81,400, ,24.8,408,24.81,240,1
2017-09-19 10:43:18,BAC,N,24.81,700, ,24.8,3190,24.81,698,1
2017-09-19 10:43:20,BAC,J,24.81,1359, ,24.8,1524,24.81,93,1
2017-09-19 10:43:20,BAC,Z,24.81,100, ,24.8,2831,24.81,39,1
2017-09-19 10:43:20,BAC,Y,24.81,100, ,24.8,303,24.81,3,1
2017-09-19 10:43:20,BAC,T,24.81,100, ,24.8,297,24.81,3,1
2017-09-19 10:43:20,BAC,Y,24.81,100, ,24.8,572,24.81,40,1
2017-09-19 10:43:20,BAC,N,24.81,100, ,24.8,286,24.81,2,1
2017-09-19 10:43:20,BAC,Y,24.81,100, ,24.8,572,24.81,38,1
2017-09-19 10:43:22,BAC,T,24.81,400, ,24.8,2585,24.81,909,1
2017-09-19 10:43:22,BAC,P,24.81,100, ,24.8,940,24.81,322,1
2017-09-19 10:43:23,BAC,N,24.81,400, ,24.8,3581,24.81,312,1
2017-09-19 10:43:24,BAC,N,24.805,300, ,24.8,305,24.81,4,-1
2017-09-19 10:43:25,BAC,J,24.81,400, ,24.8,306,24.81,5,1
2017-09-19 10:43:25,BAC,N,24.805,100, ,24.8,299,24.81,16,-1
2017-09-19 10:43:25,BAC,Y,24.81,100, ,24.8,271,24.81,16,1
2017-09-19 10:43:26,BAC,P,24.81,100, ,24.8,300,24.81,16,1
2017-09-19 10:43:26,BAC,P,24.81,700, ,24.8,300,24.81,16,1
2017-09-19 10:43:26,BAC,N,24.805,100, ,24.8,261,24.81,16,-1
2017-09-19 10:43:27,BAC,N,24.805,100, ,24.8,262,24.81,16,-1
2017-09-19 10:43:28,BAC,N,24.805,84, ,24.8,618,24.81,249,-1
2017-09-19 10:43:29,BAC,P,24.81,400, ,24.8,1327,24.81,739,1
2017-09-19 10:43:29,BAC,P,24.81,1100, ,24.8,2273,24.81,2160,1
2017-09-19 10:43:34,BAC,Y,24.81,552, ,24.8,173,24.81,173,1
2017-09-19 10:43:34,BAC,B,24.81,600, ,24.8,1434,24.81,809,1
2017-09-19 10:43:34,BAC,J,24.81,2002, ,24.8,1902,24.81,272,1
2017-09-19 10:43:36,BAC,Y,24.81,100, ,24.8,669,24.81,57,1
2017-09-19 10:43:40,BAC,B,24.8,200, ,24.8,366,24.81,263,-1
2017-09-19 10:43:41,BAC,B,24.81,1000, ,24.8,1817,24.81,869,1
2017-09-19 10:43:41,BAC,K,24.81,11175, ,24.8,4653,24.82,1772,-1
2017-09-19 10:43:41,BAC,T,24.81,5925, ,24.8,2200,24.82,1176,-1
2017-09-19 10:43:41,BAC,T,24.81,4000, ,24.8,635,24.82,324,-1
2017-09-19 10:43:41,BAC,P,24.81,100, ,24.8,278,24.81,1,1
2017-09-19 10:43:42,BAC,T,24.81,300, ,24.8,562,24.82,320,-1
2017-09-19 10:43:42,BAC,T,24.81,3903, ,24.8,1191,24.82,640,-1
2017-09-19 10:43:42,BAC,N,24.815,100, ,24.81,537,24.82,450,1
2017-09-19 10:43:42,BAC,B,24.82,100, ,24.81,945,24.82,456,1
2017-09-19 10:43:43,BAC,B,24.82,300, ,24.81,764,24.82,354,1
2017-09-19 10:43:43,BAC,B,24.82,200, ,24.81,205,24.82,97,1
2017-09-19 10:43:43,BAC,B,24.82,40, ,24.81,428,24.82,84,1
2017-09-19 10:43:43,BAC,J,24.82,40, ,24.81,1115,24.82,175,1
2017-09-19 10:43:45,BAC,N,24.82,1200, ,24.81,1675,24.83,702,-1
2017-09-19 10:43:45,BAC,B,24.82,19010, ,24.82,8943,24.83,4579,-1
2017-09-19 10:43:45,BAC,Y,24.82,900, ,24.82,831,24.83,1152,-1
2017-09-19 10:43:45,BAC,Y,24.82,200, ,24.82,831,24.83,1152,-1
2017-09-19 10:43:45,BAC,P,24.825,100, ,24.82,199,24.83,446,1
2017-09-19 10:43:45,BAC,Y,24.82,100, ,24.82,103,24.83,223,-1
2017-09-19 10:43:46,BAC,Y,24.82,100, ,24.82,103,24.83,215,-1
2017-09-19 10:43:47,BAC,B,24.82,300, ,24.82,391,24.83,887,-1
2017-09-19 10:43:48,BAC,Y,24.825,100, ,24.82,357,24.83,609,1
2017-09-19 10:43:49,BAC,B,24.82,2100, ,24.82,329,24.83,654,-1
2017-09-19 10:43:49,BAC,J,24.82,700, ,24.82,470,24.83,1568,-1
2017-09-19 10:43:54,BAC,N,24.825,300, ,24.82,147,24.83,165,1
2017-09-19 10:43:56,BAC,Y,24.82,300, ,24.82,288,24.83,347,-1
2017-09-19 10:43:56,BAC,B,24.82,100, ,24.82,1189,24.83,2024,-1
2017-09-19 10:43:56,BAC,V,24.825,100, ,24.82,100,24.83,222,1
2017-09-19 10:43:56,BAC,V,24.8225,200, ,24.82,100,24.83,222,-1
2017-09-19 10:43:56,BAC,V,24.825,100, ,24.82,114,24.83,222,1
2017-09-19 10:43:56,BAC,K,24.825,420, ,24.82,117,24.83,222,1
2017-09-19 10:43:56,BAC,X,24.825,200, ,24.82,117,24.83,222,-1
2017-09-19 10:43:56,BAC,T,24.825,544, ,24.82,234,24.83,426,-1
2017-09-19 10:43:56,BAC,N,24.825,200, ,24.82,117,24.83,204,-1
2017-09-19 10:43:56,BAC,X,24.825,677, ,24.82,234,24.83,408,-1
2017-09-19 10:43:58,BAC,V,24.82,1000, ,24.82,369,24.83,648,-1
2017-09-19 10:43:59,BAC,Y,24.82,300, ,24.82,218,24.83,444,-1
2017-09-19 10:44:00,BAC,J,24.82,500, ,24.82,731,24.83,2706,-1
2017-09-19 10:44:00,BAC,V,24.82,100, ,24.82,96,24.83,456,-1
2017-09-19 10:44:00,BAC,N,24.82,6217, ,24.82,206,24.83,1476,-1
2017-09-19 10:44:00,BAC,Z,24.82,5224, ,24.81,947,24.83,1903,-1
2017-09-19 10:44:01,BAC,Y,24.82,200, ,24.81,811,24.82,952,1
2017-09-19 10:44:01,BAC,N,24.815,100, ,24.81,185,24.82,174,1
2017-09-19 10:44:02,BAC,N,24.815,300, ,24.81,342,24.82,418,1
2017-09-19 10:44:07,BAC,N,24.815,400, ,24.81,193,24.82,155,1
2017-09-19 10:44:07,BAC,B,24.815,413, ,24.81,193,24.82,155,1
2017-09-19 10:44:07,BAC,B,24.82,1000, ,24.81,627,24.82,448,1
2017-09-19 10:44:07,BAC,V,24.82,200, ,24.81,1596,24.82,513,1
2017-09-19 10:44:07,BAC,N,24.82,100, ,24.81,233,24.82,3,1
2017-09-19 10:44:12,BAC,T,24.82,2887, ,24.82,11380,24.83,6554,-1
2017-09-19 10:44:12,BAC,N,24.825,100, ,24.82,137,24.83,172,1
2017-09-19 10:44:12,BAC,Y,24.82,100, ,24.82,371,24.83,510,-1
2017-09-19 10:44:15,BAC,V,24.825,100, ,24.82,779,24.83,1390,1
2017-09-19 10:44:15,BAC,V,24.825,100, ,24.82,779,24.83,1390,1
2017-09-19 10:44:15,BAC,V,24.825,100, ,24.82,123,24.83,198,-1
2017-09-19 10:44:16,BAC,V,24.82,300, ,24.82,1113,24.83,3273,-1
2017-09-19 10:44:17,BAC,V,24.825,100, ,24.82,43,24.83,226,1
2017-09-19 10:44:18,BAC,V,24.825,1300, ,24.82,348,24.83,814,1
2017-09-19 10:44:25,BAC,B,24.82,1600, ,24.82,655,24.83,3526,-1
2017-09-19 10:44:26,BAC,Y,24.82,100, ,24.82,108,24.83,968,-1
2017-09-19 10:44:26,BAC,V,24.82,200, ,24.82,108,24.83,968,-1
2017-09-19 10:44:27,BAC,B,24.82,200, ,24.82,418,24.83,1928,-1
2017-09-19 10:44:28,BAC,T,24.82,700, ,24.82,26,24.83,499,-1
2017-09-19 10:44:28,BAC,B,24.82,6700, ,24.81,8634,24.82,11278,1
2017-09-19 10:44:28,BAC,B,24.82,200, ,24.81,1956,24.82,1421,1
2017-09-19 10:44:30,BAC,Y,24.81,1200, ,24.81,2219,24.82,3316,-1
2017-09-19 10:44:30,BAC,J,24.81,75, ,24.81,74,24.82,256,-1
2017-09-19 10:44:30,BAC,N,24.81,2465, ,24.81,812,24.82,5802,-1
2017-09-19 10:44:30,BAC,J,24.81,400, ,24.81,812,24.82,5802,-1
2017-09-19 10:44:30,BAC,J,24.81,900, ,24.81,40,24.82,832,-1
2017-09-19 10:44:30,BAC,V,24.81,1100, ,24.81,3,24.82,280,-1
2017-09-19 10:44:31,BAC,T,24.81,710, ,24.81,532,24.82,2830,-1
2017-09-19 10:44:31,BAC,Y,24.81,2505, ,24.8,2286,24.81,3194,1
2017-09-19 10:44:31,BAC,B,24.81,600, ,24.8,8478,24.81,9126,1
2017-09-19 10:44:31,BAC,P,24.805,100, ,24.8,221,24.81,15,-1
2017-09-19 10:44:31,BAC,B,24.81,100, ,24.8,221,24.81,18,1
2017-09-19 10:44:31,BAC,B,24.81,100, ,24.8,221,24.81,22,1
2017-09-19 10:44:32,BAC,Y,24.81,100, ,24.8,221,24.81,21,1
2017-09-19 10:44:34,BAC,J,24.81,1198, ,24.8,446,24.81,42,1
2017-09-19 10:44:35,BAC,V,24.81,100, ,24.8,446,24.81,42,1
2017-09-19 10:44:35,BAC,T,24.81,3431, ,24.8,464,24.81,31,1
2017-09-19 10:44:35,BAC,T,24.81,1700, ,24.8,3272,24.81,458,1
2017-09-19 10:44:35,BAC,B,24.81,200, ,24.81,781,24.82,3054,-1
2017-09-19 10:44:36,BAC,V,24.815,100, ,24.81,39,24.82,255,1
2017-09-19 10:44:37,BAC,B,24.81,100, ,24.81,242,24.82,1488,-1
2017-09-19 10:44:40,BAC,Y,24.81,100, ,24.81,138,24.82,484,-1
2017-09-19 10:44:45,BAC,V,24.815,100, ,24.81,203,24.82,484,1
2017-09-19 10:44:45,BAC,V,24.815,200, ,24.81,265,24.82,484,1
2017-09-19 10:44:46,BAC,Y,24.815,80, ,24.81,545,24.82,966,1
2017-09-19 10:44:50,BAC,B,24.81,600, ,24.81,298,24.82,735,-1
2017-09-19 10:44:50,BAC,Y,24.81,100, ,24.81,219,24.82,789,-1
2017-09-19 10:44:51,BAC,B,24.81,100, ,24.81,130,24.82,490,-1
2017-09-19 10:44:55,BAC,B,24.815,184, ,24.81,502,24.82,980,1
2017-09-19 10:45:00,BAC,N,24.815,200, ,24.81,293,24.82,518,1
2017-09-19 10:45:00,BAC,B,24.81,200, ,24.81,590,24.82,1036,-1
2017-09-19 10:45:00,BAC,Y,24.815,160, ,24.81,688,24.82,1295,1
2017-09-19 10:45:00,BAC,Y,24.815,40, ,24.81,688,24.82,1295,1
2017-09-19 10:45:02,BAC,Y,24.815,100, ,24.81,756,24.82,1312,1
2017-09-19 10:45:02,BAC,Z,24.815,100, ,24.81,312,24.82,514,1
2017-09-19 10:45:02,BAC,P,24.815,100, ,24.81,159,24.82,263,1
2017-09-19 10:45:05,BAC,N,24.815,400, ,24.81,153,24.82,263,1
2017-09-19 10:45:06,BAC,N,24.815,1, ,24.81,159,24.82,248,1
2017-09-19 10:45:07,BAC,N,24.815,2, ,24.81,159,24.82,248,1
2017-09-19 10:45:10,BAC,N,24.815,100, ,24.81,174,24.82,245,1
2017-09-19 10:45:10,BAC,N,24.815,400, ,24.81,174,24.82,245,1
2017-09-19 10:45:12,BAC,N,24.815,100, ,24.81,174,24.82,255,1
2017-09-19 10:45:12,BAC,N,24.815,5, ,24.81,174,24.82,255,1
2017-09-19 10:45:15,BAC,N,24.815,400, ,24.81,174,24.82,255,1
2017-09-19 10:45:20,BAC,N,24.815,400, ,24.81,174,24.82,266,1
2017-09-19 10:45:21,BAC,P,24.815,100, ,24.81,174,24.82,266,1
2017-09-19 10:45:31,BAC,N,24.815,300, ,24.81,377,24.82,750,1
2017-09-19 10:45:31,BAC,Y,24.811,100, ,24.81,405,24.82,768,-1
2017-09-19 10:45:31,BAC,Y,24.81,669, ,24.81,854,24.82,1536,-1
2017-09-19 10:45:39,BAC,Y,24.81,300, ,24.81,1239,24.82,2295,-1
2017-09-19 10:45:43,BAC,Y,24.81,246, ,24.81,490,24.82,1074,-1
2017-09-19 10:45:43,BAC,B,24.81,761, ,24.81,423,24.82,1140,-1
2017-09-19 10:45:45,BAC,V,24.815,100, ,24.81,296,24.82,851,1
2017-09-19 10:45:47,BAC,Y,24.81,100, ,24.81,252,24.82,546,-1
2017-09-19 10:45:50,BAC,Y,24.81,1076, ,24.81,503,24.82,1352,-1
2017-09-19 10:45:55,BAC,Y,24.815,100, ,24.81,156,24.82,256,1
2017-09-19 10:45:55,BAC,Y,24.81,500, ,24.81,156,24.82,256,-1
2017-09-19 10:45:58,BAC,Y,24.82,1972, ,24.81,306,24.82,514,1
2017-09-19 10:45:58,BAC,B,24.815,100, ,24.81,1895,24.82,2705,1
2017-09-19 10:45:58,BAC,Y,24.82,5572, ,24.81,1890,24.82,1602,1
2017-09-19 10:45:58,BAC,V,24.82,4294, ,24.81,3078,24.82,2263,1
2017-09-19 10:45:58,BAC,P,24.815,300, ,24.81,218,24.82,206,1
2017-09-19 10:45:58,BAC,T,24.815,1800, ,24.81,612,24.82,612,1
2017-09-19 10:45:58,BAC,V,24.815,100, ,24.81,206,24.82,206,1
2017-09-19 10:45:59,BAC,Y,24.81,800, ,24.81,1870,24.82,2213,-1
2017-09-19 10:46:00,BAC,B,24.81,131, ,24.81,732,24.82,969,-1
2017-09-19 10:46:01,BAC,V,24.815,100, ,24.81,126,24.82,270,1
2017-09-19 10:46:02,BAC,Y,24.81,100, ,24.81,672,24.82,1630,-1
2017-09-19 10:46:03,BAC,Y,24.81,200, ,24.81,252,24.82,825,-1
2017-09-19 10:46:03,BAC,V,24.81,100, ,24.81,96,24.82,275,-1
2017-09-19 10:46:03,BAC,J,24.81,100, ,24.81,328,24.82,1452,-1
2017-09-19 10:46:03,BAC,Y,24.81,100, ,24.81,122,24.82,566,-1
2017-09-19 10:46:07,BAC,Y,24.81,100, ,24.81,186,24.82,566,-1
2017-09-19 10:46:07,BAC,Y,24.81,100, ,24.81,97,24.82,275,-1
2017-09-19 10:46:08,BAC,Y,24.81,100, ,24.81,339,24.82,825,-1
2017-09-19 10:46:11,BAC,B,24.81,200, ,24.81,354,24.82,1136,-1
2017-09-19 10:46:13,BAC,Y,24.81,100, ,24.81,118,24.82,277,-1
2017-09-19 10:46:14,BAC,V,24.81,400, ,24.81,80,24.82,293,-1
2017-09-19 10:46:14,BAC,N,24.81,100, ,24.81,82,24.82,294,-1
2017-09-19 10:46:16,BAC,Y,24.81,100, ,24.81,486,24.82,1406,-1
2017-09-19 10:46:17,BAC,B,24.81,200, ,24.81,162,24.82,572,-1
2017-09-19 10:46:17,BAC,N,24.81,100, ,24.81,80,24.82,294,-1
2017-09-19 10:46:17,BAC,T,24.81,12712, ,24.81,1012,24.82,3813,-1
2017-09-19 10:46:17,BAC,Y,24.81,18533, ,24.8,2421,24.82,5311,-1
2017-09-19 10:46:17,BAC,Z,24.8025,500, ,24.8,4882,24.81,9938,-1
2017-09-19 10:46:17,BAC,Y,24.8,200, ,24.8,754,24.81,2008,-1
2017-09-19 10:46:18,BAC,B,24.8,200, ,24.8,231,24.81,506,-1
2017-09-19 10:46:18,BAC,N,24.8,600, ,24.8,559,24.81,1285,-1
2017-09-19 10:46:20,BAC,Y,24.805,100, ,24.8,270,24.81,514,1
2017-09-19 10:46:23,BAC,B,24.8,100, ,24.8,336,24.81,756,-1
2017-09-19 10:46:23,BAC,Y,24.8,200, ,24.8,359,24.81,726,-1
2017-09-19 10:46:23,BAC,V,24.805,1600, ,24.8,270,24.81,481,1
2017-09-19 10:46:23,BAC,V,24.805,100, ,24.8,270,24.81,481,1
2017-09-19 10:46:23,BAC,V,24.805,100, ,24.8,270,24.81,481,-1
2017-09-19 10:46:23,BAC,V,24.805,200, ,24.8,270,24.81,481,-1
2017-09-19 10:46:23,BAC,V,24.805,300, ,24.8,136,24.81,240,-1
2017-09-19 10:46:25,BAC,B,24.8,200, ,24.8,216,24.81,480,-1
2017-09-19 10:46:25,BAC,Y,24.8,100, ,24.8,237,24.81,480,-1
2017-09-19 10:46:26,BAC,Y,24.8,100, ,24.8,523,24.81,1200,-1
2017-09-19 10:46:29,BAC,Y,24.8,100, ,24.8,318,24.81,711,-1
2017-09-19 10:46:29,BAC,V,24.805,700, ,24.8,237,24.81,474,1
2017-09-19 10:46:29,BAC,Y,24.8,200, ,24.8,940,24.81,1653,-1
2017-09-19 10:46:30,BAC,J,24.8,1400, ,24.8,192,24.81,768,-1
2017-09-19 10:46:31,BAC,B,24.8,200, ,24.8,229,24.81,1883,-1
2017-09-19 10:46:33,BAC,V,24.8,100, ,24.8,24,24.81,271,-1
2017-09-19 10:46:34,BAC,N,24.8,100, ,24.8,56,24.81,271,-1
2017-09-19 10:46:35,BAC,Y,24.8,100, ,24.8,130,24.81,813,-1
2017-09-19 10:46:35,BAC,N,24.8,100, ,24.8,22,24.81,271,-1
2017-09-19 10:46:36,BAC,Y,24.8,100, ,24.8,96,24.81,1084,-1
2017-09-19 10:46:37,BAC,Y,24.8,100, ,24.8,22,24.81,270,-1
2017-09-19 10:46:39,BAC,N,24.8,100, ,24.8,63,24.81,825,-1
2017-09-19 10:46:42,BAC,V,24.8,100, ,24.8,54,24.81,282,-1
2017-09-19 10:46:42,BAC,Y,24.8,100, ,24.8,56,24.81,564,-1
2017-09-19 10:46:46,BAC,N,24.8,54, ,24.8,56,24.81,568,-1
2017-09-19 10:46:46,BAC,N,24.8,100, ,24.8,25,24.81,284,-1
2017-09-19 10:46:47,BAC,Y,24.8,100, ,24.8,26,24.81,284,-1
2017-09-19 10:46:52,BAC,Y,24.8,100, ,24.8,339,24.81,1058,-1
2017-09-19 10:46:52,BAC,V,24.8,100, ,24.8,64,24.81,275,-1
2017-09-19 10:46:56,BAC,J,24.8,100, ,24.8,97,24.81,277,-1
2017-09-19 10:46:56,BAC,Y,24.805,3300, ,24.8,148,24.81,1108,1
2017-09-19 10:46:56,BAC,Y,24.8,600, ,24.8,93,24.81,554,-1
2017-09-19 10:46:56,BAC,V,24.805,100, ,24.8,93,24.81,554,1
2017-09-19 10:46:56,BAC,V,24.805,100, ,24.8,93,24.81,554,1
2017-09-19 10:46:56,BAC,V,24.805,100, ,24.8,63,24.81,277,-1
2017-09-19 10:46:56,BAC,Y,24.8,300, ,24.8,30,24.81,277,-1
2017-09-19 10:46:56,BAC,B,24.8,200, ,24.8,30,24.81,277,-1
2017-09-19 10:46:57,BAC,B,24.8,100, ,24.8,30,24.81,277,-1
2017-09-19 10:46:57,BAC,V,24.8,200, ,24.8,63,24.81,277,-1
2017-09-19 10:46:57,BAC,B,24.8,100, ,24.8,30,24.81,277,-1
2017-09-19 10:46:57,BAC,Y,24.8,100, ,24.8,151,24.81,831,-1
2017-09-19 10:46:58,BAC,J,24.8,300, ,24.8,154,24.81,1394,-1
2017-09-19 10:47:02,BAC,N,24.8,400, ,24.8,42,24.81,560,-1
2017-09-19 10:47:02,BAC,Y,24.8,100, ,24.8,81,24.81,578,-1
2017-09-19 10:47:03,BAC,N,24.8,100, ,24.8,23,24.81,289,-1
2017-09-19 10:47:04,BAC,Z,24.8,4900, ,24.79,1886,24.81,4785,1
2017-09-19 10:47:04,BAC,Y,24.79,4812, ,24.79,6013,24.8,9940,-1
2017-09-19 10:47:04,BAC,K,24.8,500, ,24.79,1096,24.8,2414,1
2017-09-19 10:47:04,BAC,Y,24.79,100, ,24.79,190,24.8,436,-1
2017-09-19 10:47:04,BAC,Y,24.79,100, ,24.79,190,24.8,436,-1
2017-09-19 10:47:04,BAC,Y,24.79,100, ,24.79,404,24.8,883,-1
2017-09-19 10:47:04,BAC,V,24.795,100, ,24.79,290,24.8,312,1
2017-09-19 10:47:05,BAC,B,24.79,300, ,24.79,873,24.8,964,-1
2017-09-19 10:47:05,BAC,B,24.79,200, ,24.79,157,24.8,164,-1
2017-09-19 10:47:05,BAC,Y,24.8,1, ,24.79,646,24.8,604,1
2017-09-19 10:47:08,BAC,Y,24.79,100, ,24.79,154,24.8,157,-1
2017-09-19 10:47:08,BAC,Y,24.79,200, ,24.79,148,24.8,185,-1
2017-09-19 10:47:08,BAC,B,24.8,3013, ,24.79,2060,24.8,2125,1
2017-09-19 10:47:09,BAC,Z,24.795,300, ,24.79,173,24.8,135,-1
2017-09-19 10:47:09,BAC,B,24.8,1047, ,24.79,734,24.8,461,1
2017-09-19 10:47:11,BAC,Y,24.79,120, ,24.79,376,24.8,266,-1
2017-09-19 10:47:12,BAC,Y,24.79,100, ,24.79,504,24.8,459,-1
2017-09-19 10:47:16,BAC,N,24.795,100, ,24.79,326,24.8,372,1
2017-09-19 10:47:19,BAC,N,24.795,200, ,24.79,163,24.8,177,1
2017-09-19 10:47:22,BAC,Y,24.79,100, ,24.79,477,24.8,555,-1
2017-09-19 10:47:23,BAC,Y,24.8,40, ,24.79,730,24.8,606,1
2017-09-19 10:47:23,BAC,Y,24.8,40, ,24.79,188,24.8,142,1
2017-09-19 10:47:24,BAC,N,24.795,500, ,24.79,175,24.8,141,-1
2017-09-19 10:47:26,BAC,N,24.795,112, ,24.79,183,24.8,141,-1
2017-09-19 10:47:27,BAC,Y,24.8,40, ,24.79,183,24.8,113,1
2017-09-19 10:47:29,BAC,N,24.795,500, ,24.79,185,24.8,140,-1
2017-09-19 10:47:33,BAC,Y,24.79,64, ,24.79,193,24.8,141,-1
2017-09-19 10:47:34,BAC,N,24.795,400, ,24.79,201,24.8,141,1
2017-09-19 10:47:35,BAC,Y,24.8,6225, ,24.79,1845,24.8,684,1
2017-09-19 10:47:36,BAC,B,24.8,600, ,24.79,1743,24.8,330,1
2017-09-19 10:47:36,BAC,J,24.8,100, ,24.79,1743,24.8,330,1
2017-09-19 10:47:36,BAC,Y,24.8,600, ,24.79,498,24.8,46,1
2017-09-19 10:47:36,BAC,Y,24.795,100, ,24.79,498,24.8,46,-1
2017-09-19 10:47:37,BAC,V,24.795,1400, ,24.79,729,24.8,268,-1
2017-09-19 10:47:38,BAC,Y,24.8,2000, ,24.79,1440,24.8,379,1
2017-09-19 10:47:38,BAC,Y,24.8,700, ,24.79,498,24.8,105,1
2017-09-19 10:47:38,BAC,Y,24.8,1900, ,24.79,996,24.8,213,1
2017-09-19 10:47:38,BAC,Y,24.8,100, ,24.79,498,24.8,104,1
2017-09-19 10:47:38,BAC,B,24.795,100, ,24.79,249,24.8,71,-1
2017-09-19 10:47:38,BAC,B,24.795,500, ,24.79,249,24.8,71,-1
2017-09-19 10:47:38,BAC,Y,24.795,100, ,24.79,249,24.8,85,-1
2017-09-19 10:47:38,BAC,Y,24.8,100, ,24.79,249,24.8,85,1
2017-09-19 10:47:38,BAC,Y,24.8,300, ,24.79,498,24.8,124,1
2017-09-19 10:47:38,BAC,Y,24.8,100, ,24.79,498,24.8,124,1
